VisualStudio.17.Release/17.7.4+34031.279
2023-09-23 13:38:03.8104153	ServiceHub.SettingsHost	9964	7	Info	Initialize Ide User context
2023-09-23 13:38:03.8234159	ServiceHub.SettingsHost	9964	7	Info	>>> Started watcher
2023-09-23 13:38:03.8374168	ServiceHub.SettingsHost	9964	7	Info	Initial IdeUser State is SignedIn
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	7	Info	Initialize Offline Ide User Session
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	7	Info	ProfileMonitor associated, Core Profile 0 Profile 432637353
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	7	Info	Initiating polling for SignIn
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	6	Info	Poll for SignIn
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	6	Info	Poll to connect (IdeUserV4)
2023-09-23 13:38:03.8384153	ServiceHub.SettingsHost	9964	6	Info	Connect Async (IdeUserV4)
2023-09-23 13:38:03.8394151	ServiceHub.SettingsHost	9964	6	Info	Manager ServerUri 'https://go.microsoft.com/fwlink/?LinkID=661311'
2023-09-23 13:38:03.9574161	ServiceHub.SettingsHost	9964	7	Info	SettingsController received InitAsync call from client b691c216-d177-42ad-9965-a870d65d2c87
2023-09-23 13:38:03.9914186	ServiceHub.SettingsHost	9964	12	Info	Resolved fwlink https://go.microsoft.com/fwlink/?LinkID=661311 to https://app.vssps.visualstudio.com/
2023-09-23 13:38:03.9914186	ServiceHub.SettingsHost	9964	12	Info	Unresolved FW Link 'https://go.microsoft.com/fwlink/?LinkID=661311' was resolved to 'https://app.vssps.visualstudio.com/'
2023-09-23 13:38:03.9994152	ServiceHub.SettingsHost	9964	6	Info	Processing context state change to SignedIn
2023-09-23 13:38:04.0084177	ServiceHub.SettingsHost	9964	4	Info	Created Online Settings
2023-09-23 13:38:04.0094195	ServiceHub.SettingsHost	9964	12	Info	Connector initiating silent Ide connection
2023-09-23 13:38:04.0134193	ServiceHub.SettingsHost	9964	17	Info	Awaiting first connection attempt in WaitForFirstRefreshAsync
2023-09-23 13:38:04.0134193	ServiceHub.SettingsHost	9964	17	Info	Wait For First Connect Attempt
2023-09-23 13:38:04.0134193	ServiceHub.SettingsHost	9964	17	Info	Connect Async Piggyback (IdeUserV4)
2023-09-23 13:38:04.0274171	ServiceHub.SettingsHost	9964	18	Info	SettingsController received GetMultipleSettingsAsync call for modifiedAfter = 777 from client b691c216-d177-42ad-9965-a870d65d2c87
2023-09-23 13:38:04.9224187	ServiceHub.SettingsHost	9964	7	Info	SettingsController received InitAsync call from client 68df2f62-651d-4b04-8694-1d92fffb78e1
2023-09-23 13:38:05.2124144	ServiceHub.SettingsHost	9964	34	Info	user authentication successful for IDE user
2023-09-23 13:38:05.7955400	ServiceHub.SettingsHost	9964	35	Info	a.mgundam78@gmail.com signed in for IDE user
2023-09-23 13:38:05.7965422	ServiceHub.SettingsHost	9964	35	Info	VS user ID = d741d0f6-803d-64a4-8ab7-a43f5a840b40
2023-09-23 13:38:05.9055358	ServiceHub.SettingsHost	9964	28	Info	Using profile polling interval from server: '1440'
2023-09-23 13:38:05.9055358	ServiceHub.SettingsHost	9964	28	Info	Save registry identity
2023-09-23 13:38:05.9065362	ServiceHub.SettingsHost	9964	28	Info	ProfileMonitor connected
2023-09-23 13:38:05.9065362	ServiceHub.SettingsHost	9964	28	Info	Initiating polling for profile
2023-09-23 13:38:05.9065362	ServiceHub.SettingsHost	9964	28	Info	Refresh Online Settings (newer than version 432637353)
2023-09-23 13:38:05.9075355	ServiceHub.SettingsHost	9964	28	Info	GetProfileAttributes. Container: VisualStudio.14 Revision: 432637353 Scope: Application
2023-09-23 13:38:05.9155374	ServiceHub.SettingsHost	9964	28	Info	Refresh from WaitForFirstRefreshAsync
2023-09-23 13:38:05.9155374	ServiceHub.SettingsHost	9964	28	Info	Settings refresh is piggybacked
2023-09-23 13:38:05.9165372	ServiceHub.SettingsHost	9964	8	Info	Attempting Push Subscription
2023-09-23 13:38:06.0929187	ServiceHub.SettingsHost	9964	36	Info	Waiting for pendingDownloadCategoriesLock in OnSettingsChangedAsync
2023-09-23 13:38:06.0929187	ServiceHub.SettingsHost	9964	36	Info	Clearing pending-download flags and starting upload processor if necessary
2023-09-23 13:38:06.1149989	ServiceHub.SettingsHost	9964	36	Info	OnlineSynchronizer downloaded 0 settings newer than 432637353
2023-09-23 13:38:06.1169992	ServiceHub.SettingsHost	9964	9	Info	Incrementing success count for Settings.GetSetting
2023-09-23 13:38:06.1169992	ServiceHub.SettingsHost	9964	9	Info	SettingsController received GetSettingAsync call for Connected.Accounts.IdentityServiceV3 from client 68df2f62-651d-4b04-8694-1d92fffb78e1: returning value 
2023-09-23 13:38:06.1179993	ServiceHub.SettingsHost	9964	32	Info	Incrementing success count for Settings.GetSetting
2023-09-23 13:38:06.1179993	ServiceHub.SettingsHost	9964	32	Info	SettingsController received GetSettingAsync call for Connected.Accounts.GitHub.IdentityService from client 68df2f62-651d-4b04-8694-1d92fffb78e1: returning value [{"Key":"https://github.com/120429368","Value":{"Stale":false,"IsPersonalizationAccount":false,"Properties":{"ProviderBaseUrl":"https://github.com","APIUrl":"https://api.github.com/","Scopes":"gist,read:org,repo,user,workflow,write:public_key","Username":"pk6x","GitHubAccountId":"120429368","GitHubOrganizations":"[]"},"DisplayInfo":{"UserName":"pk6x","DisplayName":"pk6x","ProviderContextText":"GitHub","ProviderLogo":null,"UserLogo":null},"UniqueId":"https://github.com/120429368","ProviderId":"edadf786-7132-426f-80df-dd1cf206963c"}}]
2023-09-23 13:38:06.1305310	ServiceHub.SettingsHost	9964	25	Info	Incrementing success count for Settings.GetMultipleSettings
2023-09-23 13:38:06.2334465	ServiceHub.SettingsHost	9964	5	Info	Finished processing context state change
2023-09-23 13:38:08.0211919	ServiceHub.SettingsHost	9964	36	Info	Subscribed to Push Notifications for ProfileAttributeUpdate
2023-09-23 13:38:08.0211919	ServiceHub.SettingsHost	9964	36	Info	Attempting Push Subscription
2023-09-23 13:38:08.0211919	ServiceHub.SettingsHost	9964	36	Info	Subscribed to Push Notifications for ProfileCoreAttributeUpdate
2023-09-23 13:38:08.0211919	ServiceHub.SettingsHost	9964	36	Info	Attempting Push Subscription
2023-09-23 13:38:08.0211919	ServiceHub.SettingsHost	9964	36	Info	Subscribed to Push Notifications for ProfileUpdate
2023-09-23 13:38:49.0551444	ServiceHub.SettingsHost	9964	26	Info	SettingsController received PutSettingAsync call for CodeContainers.Offline:777 = [{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-23T12:38:48.0291435+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-17T06:49:47.0434817+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}}] (machineLocal True) from client b691c216-d177-42ad-9965-a870d65d2c87
2023-09-23 13:38:49.0671479	ServiceHub.SettingsHost	9964	27	Info	[StoreUpdate] setting 'CodeContainers.Offline' in 'shared store for VisualStudio.17.Release/17.7.4+34031.279' triggered by source 'client b691c216-d177-42ad-9965-a870d65d2c87 calling service module PutSettingAsync method' online revision 0 local revision 778 machinelocal:True hash 180140308 value '[{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-23T12:38:48.0291435+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-17T06:49:47.0434817+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}}]'
2023-09-23 13:38:49.0711433	ServiceHub.SettingsHost	9964	6	Info	Incrementing success count for Settings.PutSetting
2023-09-23 13:38:49.0711433	ServiceHub.SettingsHost	9964	6	Info	Setting 'CodeContainers.Offline' = [{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-23T12:38:48.0291435+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}},{"Key":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Value":{"LocalProperties":{"FullPath":"D:\\personal_projects\\programming\\CCPP\\aamg_my_small_programs\\aamg_opengl_Imgui32\\aamg_opengl_Imgui\\aamg_opengl_Imgui.sln","Type":0,"SourceControl":null},"Remote":null,"IsFavorite":false,"LastAccessed":"2023-09-17T06:49:47.0434817+00:00","IsLocal":true,"HasRemote":false,"IsSourceControlled":false}}]
2023-09-23 13:38:49.0731463	ServiceHub.SettingsHost	9964	34	Info	Sending SettingChanged pubsub message from settings service module for change from client b691c216-d177-42ad-9965-a870d65d2c87: CodeContainers.Offline
2023-09-23 13:38:49.0781476	ServiceHub.SettingsHost	9964	18	Info	Incrementing success count for Settings.GetSetting
